label,session,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116
scuba,4,0.000002,0.011059,0.048894,0.115973,0.361327,0.086647,0.000008,0.000001,0.000001,0.236925,0.180939,0.256390,0.262250,0.001356,0.545404,0.773429,0.027906,0.036515,0.037797,0.180394,0.408538,0.003832,0.004727,0.000086,0.000002,0.000226,0.015920,0.000004,0.015739,0.024001,0.001149,0.002460,0.001321,0.000093,0.000253,0.000455,0.106630,0.101515,0.056243,0.024933,0.008526,0.000883,0.247098,0.065629,0.003410,0.006026,0.000512,0.094298,0.000397,0.000391,0.000018,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.065016,-0.435159,0.094591,0.265082,-0.819625,0.046326,0.524096,-1.008360,-0.044519,0.773310,-1.075268,-0.133913,0.310861,-1.039997,-0.077193,0.833727,-1.298064,-0.244298,1.091404,-1.169726,-0.337038,1.160958,-0.998908,-0.367481,0.376161,-0.903545,-0.205163,0.948387,-1.169424,-0.334741,1.192036,-1.018674,-0.372646,1.239762,-0.837726,-0.378098,0.463044,-0.698021,-0.328966,0.976198,-0.947210,-0.417642,1.212967,-0.830422,-0.403361,1.273461,-0.681654,-0.377548,0.554440,-0.453162,-0.445450,0.955493,-0.638373,-0.488334,1.159235,-0.609173,-0.456824,1.252912,-0.540578,-0.420225
scuba,4,0.000002,0.024381,0.055491,0.139938,0.181097,0.063021,0.000013,0.000001,0.000001,0.267746,0.156471,0.402877,0.416502,0.003483,0.544624,0.581945,0.023037,0.016744,0.015110,0.217163,0.412038,0.003848,0.003660,0.000232,0.000004,0.000468,0.019241,0.000008,0.023938,0.028685,0.001449,0.003176,0.004840,0.000125,0.002277,0.002286,0.090221,0.125936,0.046493,0.006732,0.013342,0.001329,0.048443,0.043890,0.006382,0.012124,0.000396,0.073867,0.000824,0.000636,0.000020,0.000002,1.000000,0.000000,0.000000,0.000000,0.000000,0.031758,-0.454066,0.038760,0.250892,-0.864019,-0.060951,0.533499,-1.077181,-0.183732,0.812854,-1.154307,-0.303497,0.339028,-1.023985,-0.270977,0.912900,-1.316825,-0.482668,1.196737,-1.204255,-0.569326,1.259458,-1.031614,-0.584861,0.392258,-0.834452,-0.387046,1.044493,-1.144480,-0.561309,1.323556,-1.029256,-0.570618,1.366863,-0.866748,-0.548268,0.466114,-0.581799,-0.494765,1.061347,-0.877167,-0.619851,1.325058,-0.810313,-0.568540,1.377234,-0.688500,-0.509798,0.541262,-0.305093,-0.596198,0.997315,-0.534583,-0.677424,1.237530,-0.555414,-0.636479,1.341969,-0.518947,-0.583074
scuba,4,0.000003,0.037177,0.423373,0.018271,0.225069,0.006922,0.000021,0.000001,0.000004,0.202990,0.304604,0.306272,0.452683,0.000347,0.730493,0.888073,0.010670,0.024102,0.008879,0.193121,0.291340,0.004822,0.001097,0.000447,0.000009,0.000726,0.006205,0.000021,0.016773,0.008315,0.002366,0.004695,0.005839,0.005362,0.001701,0.003182,0.109266,0.153063,0.045559,0.000104,0.035122,0.002745,0.027369,0.011856,0.002838,0.003937,0.001845,0.297255,0.000343,0.000360,0.000016,0.000002,1.000000,0.000000,0.000000,0.000000,0.000000,0.061379,-0.479866,0.019347,0.337445,-0.898071,-0.108657,0.694915,-1.133878,-0.252684,1.008483,-1.254300,-0.389912,0.393090,-0.973308,-0.383740,1.076386,-1.307011,-0.598350,1.405387,-1.216086,-0.651008,1.491965,-1.038475,-0.633146,0.439149,-0.753194,-0.489720,1.195222,-1.132680,-0.680169,1.522608,-1.014154,-0.659099,1.581890,-0.833014,-0.602395,0.524258,-0.486402,-0.579944,1.238701,-0.846004,-0.711536,1.562441,-0.779835,-0.638859,1.629740,-0.648882,-0.558359,0.622684,-0.210955,-0.662987,1.173892,-0.449501,-0.753747,1.466132,-0.465657,-0.710524,1.580396,-0.424463,-0.647932
scuba,4,0.000001,0.012226,0.606212,0.010403,0.324555,0.016183,0.000020,0.000000,0.000003,0.284722,0.619256,0.069306,0.877453,0.000848,0.352096,0.843420,0.053029,0.242071,0.001296,0.680245,0.082785,0.004225,0.000677,0.000068,0.000005,0.000044,0.004865,0.000001,0.023949,0.002005,0.001669,0.002820,0.002579,0.002810,0.000072,0.000178,0.177040,0.066251,0.072683,0.001156,0.003292,0.000347,0.679736,0.208401,0.630188,0.429857,0.003528,0.064459,0.032932,0.009040,0.000036,0.000002,1.000000,0.000000,0.000000,0.000000,0.000000,0.038342,-0.466204,0.044533,0.278998,-0.872782,-0.051525,0.611745,-1.093015,-0.168890,0.903059,-1.208102,-0.280761,0.305919,-1.025192,-0.297757,0.903622,-1.374473,-0.497738,1.231367,-1.314084,-0.537272,1.333353,-1.135984,-0.503374,0.388426,-0.827305,-0.405799,1.080869,-1.179655,-0.571056,1.402641,-1.084575,-0.524074,1.475553,-0.918294,-0.433594,0.498956,-0.558474,-0.501703,1.158034,-0.878071,-0.630224,1.471594,-0.835099,-0.525282,1.556303,-0.711236,-0.402054,0.616807,-0.254215,-0.589616,1.113330,-0.482923,-0.679153,1.385035,-0.529923,-0.609261,1.519984,-0.519457,-0.507520
scuba,4,0.000005,0.034567,0.345861,0.004824,0.140205,0.026095,0.000026,0.000001,0.000002,0.227168,0.308832,0.261107,0.529731,0.001212,0.691043,0.776873,0.009193,0.045285,0.007043,0.404537,0.154379,0.006150,0.001361,0.000038,0.000111,0.000616,0.001287,0.000018,0.010650,0.011695,0.005412,0.009123,0.000983,0.000178,0.000094,0.000079,0.181326,0.128798,0.010694,0.007283,0.021665,0.001102,0.690835,0.342012,0.162092,0.162454,0.004744,0.089047,0.001539,0.001191,0.000009,0.000002,1.000000,0.000000,0.000000,0.000000,0.000000,0.073221,-0.427238,0.088227,0.302752,-0.783170,0.029440,0.573694,-0.940116,-0.060999,0.826629,-0.994875,-0.146239,0.373746,-1.005718,-0.164415,0.887144,-1.283249,-0.302344,1.167135,-1.213587,-0.323250,1.254528,-1.052930,-0.292145,0.439031,-0.854954,-0.276206,1.033423,-1.117534,-0.379757,1.300394,-1.026076,-0.337734,1.367397,-0.893450,-0.269219,0.522580,-0.627341,-0.374921,1.075569,-0.879599,-0.437838,1.342711,-0.836972,-0.338126,1.426070,-0.739893,-0.239587,0.602504,-0.354665,-0.466336,1.049256,-0.551160,-0.490903,1.287023,-0.581775,-0.404487,1.411660,-0.563990,-0.308141
scuba,4,0.000006,0.090757,0.065208,0.022688,0.095164,0.113534,0.000055,0.000002,0.000002,0.190693,0.072335,0.345885,0.390352,0.000480,0.890248,0.894206,0.001614,0.023013,0.016502,0.256267,0.288207,0.006870,0.007335,0.000372,0.000025,0.000640,0.002539,0.000017,0.009942,0.020875,0.046149,0.048689,0.000819,0.000076,0.001758,0.002159,0.322159,0.192600,0.001840,0.003503,0.024357,0.001184,0.132532,0.072299,0.110156,0.103719,0.038249,0.139398,0.001913,0.001815,0.000013,0.000006,1.000000,0.000000,0.000000,0.000000,0.000000,0.088460,-0.423251,0.140592,0.309233,-0.760017,0.108310,0.549042,-0.919333,0.032080,0.796168,-0.987576,-0.041807,0.369567,-1.002848,-0.095588,0.860807,-1.284939,-0.221220,1.110012,-1.214918,-0.237112,1.176250,-1.067348,-0.202336,0.430746,-0.873209,-0.227925,0.995554,-1.129013,-0.317039,1.238168,-1.038144,-0.271199,1.288381,-0.901481,-0.202079,0.509156,-0.665951,-0.345985,1.040253,-0.906224,-0.399575,1.284271,-0.859796,-0.303402,1.349505,-0.759757,-0.208903,0.587259,-0.417597,-0.452377,1.010686,-0.610520,-0.468558,1.226883,-0.641172,-0.383493,1.333534,-0.627617,-0.289749
scuba,4,0.000002,0.119258,0.045187,0.014298,0.097500,0.134416,0.000034,0.000001,0.000004,0.215960,0.030606,0.328023,0.292009,0.000602,0.899170,0.911544,0.001331,0.024886,0.027813,0.249764,0.357377,0.004873,0.015787,0.000940,0.000060,0.000340,0.001255,0.000006,0.006586,0.027101,0.011071,0.009688,0.001194,0.000743,0.004618,0.004855,0.252507,0.338099,0.001313,0.000331,0.012570,0.002321,0.024908,0.025861,0.189441,0.206144,0.148381,0.285631,0.000712,0.001074,0.000011,0.000003,1.000000,0.000000,0.000000,0.000000,0.000000,0.090447,-0.435401,0.153224,0.295626,-0.779532,0.127050,0.516239,-0.944108,0.053628,0.746806,-1.023684,-0.015638,0.345189,-1.011218,-0.093942,0.804771,-1.322892,-0.214379,1.036000,-1.265811,-0.212876,1.093645,-1.123070,-0.164067,0.398268,-0.887182,-0.232974,0.935707,-1.179238,-0.322361,1.171211,-1.100192,-0.260435,1.217700,-0.961398,-0.175811,0.474028,-0.688125,-0.356732,0.993389,-0.948638,-0.413684,1.222163,-0.899468,-0.298629,1.273358,-0.796552,-0.185731,0.553042,-0.452619,-0.468438,0.971420,-0.656267,-0.488324,1.179110,-0.684369,-0.394969,1.277146,-0.667784,-0.290674
scuba,4,0.000003,0.101867,0.041036,0.019946,0.102857,0.158876,0.000044,0.000002,0.000003,0.202244,0.032648,0.322667,0.289647,0.000376,0.926364,0.937467,0.000922,0.026507,0.030771,0.249626,0.398991,0.005804,0.018006,0.000657,0.000168,0.000441,0.000537,0.000009,0.006624,0.016624,0.022283,0.020637,0.000716,0.000740,0.003240,0.002848,0.157147,0.203717,0.001476,0.000269,0.020925,0.001647,0.043177,0.038209,0.363131,0.363130,0.107349,0.180426,0.001416,0.001444,0.000008,0.000004,1.000000,0.000000,0.000000,0.000000,0.000000,0.088146,-0.429082,0.145263,0.284548,-0.780066,0.119863,0.506939,-0.953778,0.048441,0.740137,-1.035675,-0.019300,0.314379,-1.020034,-0.078855,0.765182,-1.336663,-0.194173,1.002228,-1.288774,-0.200001,1.075512,-1.155367,-0.161575,0.381605,-0.899034,-0.214711,0.910545,-1.197139,-0.297375,1.146171,-1.123914,-0.246350,1.201821,-0.993298,-0.175233,0.471753,-0.705748,-0.336960,0.974216,-0.968191,-0.385682,1.203532,-0.928405,-0.285581,1.265695,-0.834119,-0.190170,0.564832,-0.477140,-0.448515,0.962636,-0.683651,-0.462140,1.168524,-0.715023,-0.377715,1.274062,-0.704081,-0.286321
scuba,4,0.000004,0.111847,0.030840,0.028581,0.066830,0.215005,0.000150,0.000006,0.000003,0.231814,0.028159,0.416161,0.353358,0.000386,0.901262,0.922863,0.001605,0.017892,0.022010,0.154603,0.476626,0.005123,0.019631,0.001834,0.000126,0.000776,0.001942,0.000009,0.004605,0.027988,0.095628,0.071240,0.001517,0.000081,0.063512,0.055896,0.175466,0.187540,0.001367,0.001779,0.047051,0.003100,0.076493,0.139199,0.327020,0.372567,0.200821,0.117410,0.017016,0.027355,0.000009,0.000007,1.000000,0.000000,0.000000,0.000000,0.000000,0.073919,-0.438146,0.154755,0.257244,-0.793691,0.129298,0.459687,-0.977998,0.058729,0.679906,-1.077331,-0.006396,0.272728,-1.041884,-0.102198,0.706836,-1.375352,-0.224413,0.949443,-1.328141,-0.227238,1.025567,-1.189236,-0.182889,0.331545,-0.911762,-0.242390,0.861138,-1.231258,-0.336641,1.110596,-1.169717,-0.283213,1.170823,-1.032794,-0.205345,0.419993,-0.712404,-0.366187,0.927899,-1.007403,-0.424669,1.174528,-0.983123,-0.318201,1.246151,-0.885087,-0.212159,0.520355,-0.482404,-0.477166,0.914186,-0.721864,-0.498688,1.123900,-0.768542,-0.411532,1.231290,-0.758509,-0.312491
scuba,4,0.000005,0.102278,0.032622,0.025665,0.081646,0.185489,0.000119,0.000006,0.000003,0.211211,0.019594,0.379859,0.307730,0.000359,0.901120,0.923485,0.001545,0.018075,0.024966,0.158725,0.465084,0.005369,0.023513,0.000946,0.000123,0.001226,0.001582,0.000018,0.003983,0.024553,0.063264,0.050952,0.001370,0.000148,0.020181,0.018274,0.186050,0.210185,0.001119,0.001223,0.063974,0.003767,0.092257,0.125435,0.370066,0.400895,0.131237,0.104419,0.010169,0.015504,0.000005,0.000007,1.000000,0.000000,0.000000,0.000000,0.000000,0.077834,-0.434659,0.151280,0.260533,-0.789563,0.125379,0.466276,-0.981070,0.052719,0.682098,-1.091086,-0.016195,0.276855,-1.035269,-0.088491,0.709940,-1.373967,-0.212334,0.951540,-1.319802,-0.225648,1.023982,-1.173331,-0.191318,0.338044,-0.912875,-0.228847,0.858391,-1.232828,-0.318860,1.102956,-1.156723,-0.275196,1.156514,-1.016257,-0.210775,0.428890,-0.720052,-0.354394,0.924832,-1.011819,-0.405691,1.159052,-0.969637,-0.309677,1.218403,-0.866545,-0.218628,0.525949,-0.495460,-0.468506,0.912751,-0.720262,-0.483619,1.115496,-0.756725,-0.402457,1.215255,-0.745346,-0.314859
scuba,4,0.000007,0.037383,0.076344,0.019809,0.156476,0.096141,0.000013,0.000001,0.000005,0.263812,0.207036,0.282557,0.348945,0.000820,0.828914,0.841644,0.003552,0.038197,0.022582,0.139061,0.244020,0.004467,0.004223,0.000070,0.000005,0.000149,0.004438,0.000004,0.086934,0.017265,0.000985,0.002814,0.002543,0.000568,0.000094,0.000342,0.217677,0.153802,0.057511,0.004090,0.009769,0.001098,0.637780,0.225866,0.079655,0.083590,0.000959,0.401045,0.007544,0.003849,0.000028,0.000002,1.000000,0.000000,0.000000,0.000000,0.000000,0.054203,-0.443514,0.137120,0.230248,-0.797999,0.106948,0.440790,-0.980490,0.033782,0.663292,-1.079811,-0.036096,0.267432,-1.036896,-0.096882,0.708611,-1.378324,-0.214193,0.942553,-1.326025,-0.228350,1.011609,-1.179483,-0.198091,0.334857,-0.914425,-0.227337,0.872387,-1.230572,-0.311151,1.102193,-1.149558,-0.269320,1.143736,-1.006572,-0.211068,0.429625,-0.719572,-0.343131,0.936324,-1.007114,-0.385495,1.154510,-0.962043,-0.294461,1.194885,-0.855222,-0.213462,0.526660,-0.491981,-0.448933,0.923059,-0.706599,-0.449622,1.111984,-0.730477,-0.364602,1.190559,-0.707881,-0.281120
scuba,4,0.000004,0.058814,0.316500,0.007742,0.024937,0.022253,0.000009,0.000000,0.000004,0.510004,0.507216,0.666216,0.651789,0.065730,0.199689,0.205327,0.063013,0.008921,0.005578,0.517805,0.373208,0.001875,0.000706,0.000113,0.000040,0.000108,0.001964,0.000001,0.035106,0.060143,0.000909,0.002019,0.017099,0.026840,0.000963,0.000758,0.071655,0.477420,0.058171,0.000048,0.007832,0.003090,0.145785,0.056876,0.021433,0.079820,0.002310,0.434582,0.001399,0.006453,0.000019,0.000001,1.000000,0.000000,0.000000,0.000000,0.000000,0.019181,-0.453587,0.083400,0.179331,-0.787717,0.043197,0.399750,-0.949069,-0.019581,0.632694,-0.985597,-0.073132,0.328411,-1.001599,-0.092873,0.656235,-1.182748,-0.137119,0.846173,-1.113389,-0.130116,0.901732,-1.010484,-0.119805,0.454358,-0.871681,-0.183622,0.853653,-0.996226,-0.188098,0.995639,-0.913893,-0.161378,1.007664,-0.839359,-0.162154,0.572658,-0.681984,-0.259236,0.947610,-0.770012,-0.240179,1.050158,-0.719802,-0.187837,1.036756,-0.662580,-0.176845,0.672524,-0.457498,-0.331590,0.998998,-0.524826,-0.293345,1.066291,-0.505633,-0.233573,1.037098,-0.471382,-0.199832
scuba,4,0.000003,0.098909,0.412786,0.001453,0.066939,0.069352,0.000420,0.000000,0.000008,0.194303,0.665708,0.422183,0.978341,0.021535,0.600162,0.548753,0.020645,0.039495,0.000166,0.856642,0.203070,0.018299,0.000579,0.001126,0.000658,0.000045,0.000828,0.000000,0.278871,0.041221,0.001935,0.002534,0.086876,0.152988,0.096269,0.216928,0.350697,0.453984,0.032388,0.000012,0.043296,0.003714,0.121092,0.275113,0.647216,0.772268,0.001912,0.011030,0.178333,0.069097,0.000046,0.000004,1.000000,0.000000,0.000000,0.000000,0.000000,-0.138114,-0.472028,0.046969,-0.087437,-0.896568,-0.036103,0.067861,-1.196359,-0.140029,0.269322,-1.332030,-0.237594,-0.049155,-1.069027,-0.235539,0.344896,-1.533168,-0.399131,0.649566,-1.548679,-0.459734,0.802664,-1.456560,-0.472298,0.111672,-0.933483,-0.340762,0.595432,-1.385267,-0.485065,0.902456,-1.379940,-0.505284,1.044416,-1.268968,-0.503105,0.300258,-0.748487,-0.433014,0.750255,-1.099057,-0.521147,1.014663,-1.116665,-0.499690,1.137519,-1.040630,-0.475488,0.497195,-0.539034,-0.520801,0.859897,-0.796420,-0.557964,1.080845,-0.870982,-0.530158,1.223790,-0.868606,-0.499600
scuba,4,0.000003,0.063228,0.183192,0.049199,0.014710,0.042654,0.000006,0.000000,0.000001,0.384486,0.348860,0.700204,0.693998,0.004421,0.615193,0.642775,0.010255,0.006391,0.003229,0.554783,0.505788,0.005751,0.000854,0.000095,0.000027,0.000088,0.002933,0.000002,0.134827,0.009787,0.000097,0.000291,0.010629,0.000053,0.000420,0.002227,0.212103,0.062293,0.104640,0.047750,0.002354,0.002133,0.167311,0.058691,0.002066,0.002921,0.000040,0.023874,0.011285,0.006354,0.000031,0.000002,1.000000,0.000000,0.000000,0.000000,0.000000,-0.053863,-0.452366,0.023357,0.066372,-0.878784,-0.117166,0.351856,-1.157107,-0.280286,0.665667,-1.276701,-0.435459,0.034751,-1.028670,-0.397573,0.504307,-1.569436,-0.631116,0.845589,-1.515843,-0.704462,1.002796,-1.357952,-0.709480,0.130441,-0.843079,-0.521710,0.719223,-1.406916,-0.723991,1.074941,-1.322850,-0.705961,1.208223,-1.154234,-0.662849,0.287630,-0.615820,-0.632673,0.882557,-1.128590,-0.770131,1.192044,-1.049578,-0.673263,1.289933,-0.884168,-0.581745,0.482558,-0.378263,-0.741898,0.951671,-0.766814,-0.814644,1.207791,-0.796019,-0.741967,1.323482,-0.728837,-0.667830
scuba,4,0.000001,0.004362,0.701795,0.031524,0.377425,0.009710,0.000019,0.000001,0.000001,0.146835,0.143809,0.441338,0.917537,0.000491,0.604399,0.947447,0.030399,0.027148,0.000450,0.633230,0.314320,0.025994,0.003838,0.000328,0.000002,0.000018,0.015993,0.000000,0.071245,0.011670,0.000140,0.000180,0.056486,0.000309,0.000494,0.001653,0.183135,0.068372,0.340194,0.035414,0.002134,0.000477,0.132601,0.089913,0.493668,0.434730,0.000654,0.016303,0.020971,0.007755,0.000038,0.000002,1.000000,0.000000,0.000000,0.000000,0.000000,0.041669,-0.438247,0.123998,0.265860,-0.788113,0.021554,0.601856,-0.960792,-0.123802,0.962770,-1.027670,-0.265998,0.108480,-0.995586,-0.290916,0.587894,-1.509021,-0.488038,0.933959,-1.422729,-0.531848,1.086412,-1.255745,-0.527246,0.180755,-0.863243,-0.471292,0.755322,-1.446488,-0.687898,1.148716,-1.326271,-0.701183,1.308308,-1.117242,-0.672970,0.307924,-0.668070,-0.627837,0.912035,-1.181658,-0.783621,1.268647,-1.052521,-0.720622,1.399224,-0.873390,-0.648342,0.477895,-0.440992,-0.769540,0.976663,-0.759896,-0.856400,1.249789,-0.740546,-0.799066,1.363511,-0.649413,-0.737179
scuba,4,0.000002,0.001406,0.775553,0.019590,0.561568,0.004845,0.000070,0.000000,0.000001,0.128167,0.472755,0.104691,0.936394,0.000231,0.535742,0.956530,0.030386,0.196686,0.000616,0.833123,0.198982,0.014536,0.001063,0.000043,0.000134,0.000225,0.004675,0.000006,0.052300,0.026251,0.000101,0.000110,0.004014,0.000388,0.000288,0.000218,0.263965,0.142623,0.032812,0.033067,0.010991,0.004800,0.765464,0.404356,0.676956,0.664969,0.000344,0.000830,0.023251,0.014355,0.000010,0.000002,1.000000,0.000000,0.000000,0.000000,0.000000,-0.196848,-0.445751,0.009703,-0.103409,-0.907085,-0.087116,0.213812,-1.199183,-0.195635,0.570591,-1.292753,-0.285720,-0.184379,-1.031823,-0.323837,0.275606,-1.618953,-0.526011,0.631370,-1.560333,-0.578740,0.782246,-1.388458,-0.566697,0.027169,-0.914486,-0.403675,0.550452,-1.490006,-0.572826,0.930344,-1.407505,-0.575978,1.095304,-1.220256,-0.542653,0.277833,-0.740897,-0.471320,0.812865,-1.175066,-0.582317,1.104788,-1.107530,-0.551251,1.213762,-0.958545,-0.506081,0.538909,-0.540077,-0.536061,0.973693,-0.752134,-0.599371,1.181728,-0.758663,-0.578264,1.265109,-0.704064,-0.540903
scuba,4,0.000002,0.002919,0.369321,0.056919,0.283432,0.049932,0.000012,0.000000,0.000001,0.159828,0.450536,0.080807,0.786711,0.007149,0.213148,0.604609,0.088603,0.168764,0.002303,0.839643,0.234879,0.017207,0.000716,0.000060,0.000001,0.000010,0.032544,0.000000,0.100775,0.008178,0.000114,0.000242,0.027309,0.000051,0.000111,0.000452,0.187870,0.041776,0.239408,0.148819,0.001119,0.000550,0.450130,0.124764,0.334620,0.354196,0.000120,0.033948,0.045887,0.008716,0.000081,0.000002,1.000000,0.000000,0.000000,0.000000,0.000000,-0.103605,-0.440091,0.024263,0.011888,-0.913113,-0.072018,0.272804,-1.227908,-0.192803,0.546097,-1.383699,-0.307970,-0.051283,-1.079255,-0.282377,0.406334,-1.567692,-0.509591,0.764152,-1.557064,-0.605298,0.948501,-1.416225,-0.618628,0.051916,-0.919698,-0.389152,0.640892,-1.420068,-0.556578,0.989454,-1.378212,-0.542520,1.128315,-1.221455,-0.494867,0.219080,-0.696492,-0.490116,0.806231,-1.131918,-0.620527,1.090351,-1.086239,-0.535398,1.185592,-0.924571,-0.436811,0.409689,-0.446784,-0.589589,0.862703,-0.766528,-0.667783,1.095209,-0.807830,-0.600130,1.214808,-0.747713,-0.513124
scuba,4,0.000003,0.024186,0.037140,0.131773,0.056047,0.121671,0.000033,0.000003,0.000001,0.346087,0.254319,0.102589,0.119469,0.000929,0.875101,0.884856,0.000963,0.097948,0.104633,0.519775,0.475495,0.002286,0.001622,0.000222,0.000079,0.001292,0.003541,0.000043,0.004343,0.018452,0.022040,0.028863,0.000778,0.000016,0.004945,0.006664,0.072559,0.039635,0.015864,0.025933,0.042152,0.001312,0.064801,0.050813,0.001096,0.001004,0.000887,0.019663,0.000394,0.000151,0.000031,0.000004,1.000000,0.000000,0.000000,0.000000,0.000000,-0.118685,-0.508387,0.016672,0.002221,-0.960901,-0.103851,0.277643,-1.253919,-0.238534,0.536097,-1.426319,-0.361125,-0.035706,-1.056011,-0.358174,0.453864,-1.539653,-0.574208,0.808211,-1.556625,-0.636823,0.937652,-1.412819,-0.623927,0.160468,-0.876166,-0.454490,0.693418,-1.364996,-0.601631,1.030623,-1.397397,-0.568387,1.133404,-1.269831,-0.515677,0.382749,-0.638086,-0.539757,0.882554,-1.009681,-0.645020,1.153215,-1.048459,-0.567274,1.202047,-0.941758,-0.489793,0.607518,-0.386037,-0.621039,1.002651,-0.625810,-0.690257,1.184159,-0.680038,-0.632268,1.217376,-0.624646,-0.559089
scuba,4,0.000004,0.061564,0.074998,0.033512,0.068844,0.077411,0.000030,0.000002,0.000001,0.412484,0.293907,0.138696,0.133839,0.001295,0.718458,0.720012,0.003134,0.075867,0.102528,0.478069,0.459147,0.001516,0.001380,0.000264,0.000018,0.000472,0.003381,0.000016,0.019043,0.032147,0.010327,0.019901,0.000642,0.000021,0.004628,0.006397,0.080800,0.061804,0.027110,0.020103,0.026366,0.000547,0.071028,0.060787,0.002559,0.003903,0.000683,0.084105,0.000567,0.000507,0.000033,0.000003,1.000000,0.000000,0.000000,0.000000,0.000000,-0.101721,-0.445442,0.127458,0.031642,-0.710830,0.086852,0.255106,-0.809856,0.017409,0.478906,-0.775773,-0.046792,0.227518,-0.988233,-0.104824,0.557024,-1.107153,-0.145865,0.689336,-0.990772,-0.113600,0.645351,-0.846013,-0.076808,0.474160,-0.849165,-0.232537,0.800687,-0.991131,-0.229867,0.843813,-0.835553,-0.159149,0.724428,-0.680529,-0.111003,0.667332,-0.621432,-0.338929,0.910051,-0.650259,-0.291587,0.860310,-0.505181,-0.193972,0.701032,-0.396539,-0.153201,0.808061,-0.350401,-0.438170,0.917249,-0.297543,-0.381020,0.848724,-0.214609,-0.289643,0.699750,-0.150165,-0.231530
scuba,4,0.000003,0.085312,0.064363,0.025604,0.041472,0.079131,0.000029,0.000001,0.000001,0.431011,0.209718,0.229544,0.222555,0.001064,0.772380,0.769329,0.001373,0.035534,0.043659,0.375828,0.498646,0.001593,0.001956,0.000178,0.000089,0.000754,0.000514,0.000058,0.076775,0.008779,0.001278,0.001857,0.000305,0.000152,0.000794,0.007632,0.200863,0.022806,0.016376,0.006143,0.013957,0.000393,0.084035,0.055275,0.004883,0.001661,0.000542,0.004715,0.002500,0.000557,0.000015,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
